"URL"	"Keywords"	"Keyword Count"	"DateTime"	"Favorite Count"	"Retweet"	"Lang"	"LinkCount"	"Link1"	"Link2"	"Link3"	"Author"	"Text"	"Followers"	"Friends"	"Location"	"Timezone"	"UTC Offset"
"http://twitter.com/432032726/status/716437849130668033"	""	"0"	"Sun Apr 03 01:31:08 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/wue8Ad9ZN0"	""	""	"__lyssawilliams"	"RT @ToriLowery: Bc who doesn't love themed practices ?! https://t.co/wue8Ad9ZN0"	"588"	"231"	""	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/3383831458/status/716437807183622146"	""	"0"	"Sun Apr 03 01:30:58 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"jessiesissues"	"Id bet that 95% of people who follow me have me muted."	"17"	"1"	"hell"	""	""
"http://twitter.com/4373166372/status/716437727508504577"	""	"0"	"Sun Apr 03 01:30:39 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"frantahugs"	"aLL I NEED IS YOU"	"102"	"82"	"frantasmondays"	""	""
"http://twitter.com/4746786568/status/716437840729653248"	""	"0"	"Sun Apr 03 01:31:06 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/P0j4jOmeWP"	""	""	"JessicaNedin__"	"RT @ZachNelsonMusic: Doing a huge giveaway of signed merch. Just RT my pinned tweet, like, &amp; comment on the video https://t.co/P0j4jOmeWP h…"	"119"	"319"	""	""	""
"http://twitter.com/753986312/status/716437903652626432"	""	"0"	"Sun Apr 03 01:31:21 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/hImOJBL5wr"	""	""	"pettttterrrr"	"RT @WeLoveRobDyrdek: Damn Oklahoma, you went down like that??? https://t.co/hImOJBL5wr"	"233"	"201"	""	""	""
"http://twitter.com/714309709193326592/status/716437811394531328"	""	"0"	"Sun Apr 03 01:30:59 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"PhuvkSexii"	"RT @M_G_W_V: ╭━🔥━╯RETWEET ╰🔥➊🔥╮ ╭━🔥━╯FOLLOW ALL WHO RT ╰🔥➋🔥╮ ╭━🔥━╯FOLLOWBACK ╰🔥➌🔥╮ ╭━🔥━╯GAIN WITH #MGWV ╰🔥➍🔥╮ ╭━🔥━╯FOLLOW ☞ @ClaveriaMitch"	"147"	"62"	""	""	""
"http://twitter.com/1187203051/status/716437765240594432"	""	"0"	"Sun Apr 03 01:30:48 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/oRBJUiHTHe"	""	""	"breakkkstuff"	"RT @LmaoStarterPack: "Mom is such a bitch" starter pack https://t.co/oRBJUiHTHe"	"774"	"722"	"lanús"	"Buenos Aires"	"-10800"
"http://twitter.com/244422347/status/716437639402901504"	""	"0"	"Sun Apr 03 01:30:18 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/jFUXYsKLra"	""	""	"HarmonizerGal08"	"RT @5HonTour: HARMONIZERS UNITE  #Harmonizers #iHeartAwards #BestFanArmy https://t.co/jFUXYsKLra"	"723"	"214"	"Republic of the Philippines"	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/4606942643/status/716437698119122944"	""	"0"	"Sun Apr 03 01:30:32 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/ptSW3ZWduf"	""	""	"youngnati24"	"RT @MOVIEMEMORlES: The Notebook https://t.co/ptSW3ZWduf"	"30"	"63"	""	""	""
"http://twitter.com/3435562617/status/716437823952388096"	""	"0"	"Sun Apr 03 01:31:02 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/nxR3iwY2VY"	""	""	"multifandomgrey"	"I miss cristina https://t.co/nxR3iwY2VY"	"4124"	"5003"	"ｃｅｎｔｒａｌ ｃｉｔｙ ⛽⚠"	"Central America"	"-21600"
"http://twitter.com/113838375/status/716437660374405121"	""	"0"	"Sun Apr 03 01:30:23 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"SteeloDeez"	"RT @tribecalledgod: "I never met a chick that was too thick for me." -DOOM"	"585"	"182"	""	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/704336036101386240/status/716437849122299904"	""	"0"	"Sun Apr 03 01:31:08 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"JaniceRWayne1"	"RT @susaye: This weekend, remember those who have no one to care about them. Give someone a call, a hug, some of your time, a smile. Be som…"	"98"	"186"	""	""	""
"http://twitter.com/18667225/status/716437677151637504"	""	"0"	"Sun Apr 03 01:30:27 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"christy6g"	"&amp; everyone knows it you jack"	"2042"	"2306"	"PDX Area"	"Central Time (US & Canada)"	"-18000"
"http://twitter.com/707804267/status/716437832370429952"	""	"0"	"Sun Apr 03 01:31:04 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"allieyoung1104"	"Wow... Today was wow.... 😍"	"184"	"206"	""	""	""
"http://twitter.com/2655890629/status/716437677172625408"	""	"0"	"Sun Apr 03 01:30:27 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"_morganreid_"	"@lor_yh @kafairaLaray our dysfunctional little family ❤️"	"68"	"110"	"[ RIP CITY ]"	""	""
"http://twitter.com/2889882862/status/716437643605708801"	""	"0"	"Sun Apr 03 01:30:19 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"rileymcateeerr"	""when your mom opens the door for your daily scolding" - @kelllymcaleer 😂😂😂"	"125"	"422"	"north carolina"	""	""
"http://twitter.com/4362554061/status/716437672982683649"	""	"0"	"Sun Apr 03 01:30:26 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/OtCVjDqwDj"	""	""	"lilmariana5"	"RT @GreysABC: Webber wisdom at it's best. #GreysAnatomy https://t.co/OtCVjDqwDj"	"80"	"100"	""	""	""
"http://twitter.com/4252155672/status/716437777835884544"	""	"0"	"Sun Apr 03 01:30:51 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/VJFzqnZWqh"	""	""	"juliaryqq"	"RT @Tha5SOSFamily: 2️⃣0️⃣0️⃣ RTS+Spam the replies!  UNITE 5SOSFAM #iHeartAwards #BestFanArmy #5SOSFam https://t.co/VJFzqnZWqh"	"83"	"305"	""	""	""
"http://twitter.com/4315621994/status/716437882668318720"	""	"0"	"Sun Apr 03 01:31:16 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/EuYt4MEde4"	""	""	"sammtheesavagee"	"RT @WORLDSTARC0MEDY: The full video https://t.co/EuYt4MEde4"	"210"	"215"	"Stockton, CA"	""	""
"http://twitter.com/701359021/status/716437693937352704"	""	"0"	"Sun Apr 03 01:30:31 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/EZYBuDc1oI"	""	""	"_heyymal"	"RT @ReedBrennen: Lets not forget that my brother had a "teenager photoshoot" when he turned 13 https://t.co/EZYBuDc1oI"	"1304"	"981"	"#SouthernNotState"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/2341217833/status/716437786203709441"	""	"0"	"Sun Apr 03 01:30:53 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/5IdYKnwhun"	""	""	"zustinzrise"	"RT @TopFlightMakk: I'm Fina stop smoking weed bro wtf https://t.co/5IdYKnwhun"	"10619"	"90"	""	""	""
"http://twitter.com/1117598467/status/716437819779112960"	""	"0"	"Sun Apr 03 01:31:01 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/dvwRI2pse2"	""	""	"largy29"	"YAAY!!! We were all graced by the NORMANDIES, a perfect accompaniment to making community dreams come true!!! https://t.co/dvwRI2pse2"	"39"	"155"	""	""	""
"http://twitter.com/484325733/status/716437735892910080"	""	"0"	"Sun Apr 03 01:30:41 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/oiV1yljLi1"	""	""	"NieNie_MothaF"	"RT @List10bee_Swagg: 11-2 on to the next chapter https://t.co/oiV1yljLi1"	"644"	"512"	"TX ✈ KS"	"Central Time (US & Canada)"	"-18000"
"http://twitter.com/1110439172/status/716437727483400192"	""	"0"	"Sun Apr 03 01:30:39 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"m_i_k_231"	"RT @stitchedupheart: As usual, we will be giving a % of our Merch sales on tour to Kitten Rescue. Help us help kittens! 🍼󾍋  Curtis... https…"	"723"	"178"	""	"Central Time (US & Canada)"	"-18000"
"http://twitter.com/1255041486/status/716437681375469569"	""	"0"	"Sun Apr 03 01:30:28 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"Kuani__"	"@TheDexterMC doesn't respond to me!! 😡😡😡"	"145"	"347"	""	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/756121404/status/716437857523666944"	""	"0"	"Sun Apr 03 01:31:10 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/hgcmU7VoLJ"	""	""	"imyourbaee"	"RT @playaeddie23: Bruh in the beginning even shook his head like nah Fam stick to the YouTube version 😂😂😂 https://t.co/hgcmU7VoLJ"	"31833"	"11328"	"PVAMU20"	"Central Time (US & Canada)"	"-18000"
"http://twitter.com/4849934782/status/716437807192023040"	""	"0"	"Sun Apr 03 01:30:58 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/HS5T9WRhZR"	""	""	"Sgt_Walrus_"	"RT @Tha5SOSFamily: We got this fam! Let's make our boys proud!  UNITE 5SOSFAM #iHeartAwards #BestFanArmy #5SOSFam  https://t.co/HS5T9WRhZR"	"375"	"515"	"Chile"	""	""
"http://twitter.com/333871075/status/716437798807609345"	""	"0"	"Sun Apr 03 01:30:56 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"_ImmaDollBitch"	"I'm real life bored"	"1093"	"1536"	""	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/539173188/status/716437752661876736"	""	"0"	"Sun Apr 03 01:30:45 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"rauhlwaves"	"RT @greyshde: can't keep my hands to myself"	"26702"	"5017"	""	"Brasilia"	"-10800"
"http://twitter.com/1556889415/status/716437773616414720"	""	"0"	"Sun Apr 03 01:30:50 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/FvHVTSzBXY"	""	""	"SciGaming"	"More Division until Shake comes around and then maybe we cull. WHO KNOWS?! https://t.co/FvHVTSzBXY"	"429"	"189"	"www.Twitch.tv/ScientificGaming"	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/715373696500834304/status/716437668779859970"	""	"0"	"Sun Apr 03 01:30:25 +0000 2016"	"0"	"0"	"en"	"2"	"https://t.co/Dg78DonF3f"	"https://t.co/7WNV4ty55S"	""	"Hey__Friends"	"RT @taymade1991: Live Cam Show Vol 2 February 28th 2015 by @taymade1991 https://t.co/Dg78DonF3f @manyvids https://t.co/7WNV4ty55S"	"1"	"3"	""	""	""
"http://twitter.com/3243983777/status/716437769455812608"	""	"0"	"Sun Apr 03 01:30:49 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"Corykutsher"	"@TheGreatBane -- slide back into the pockets of his tight black jeans."	"223"	"273"	"London at night "	""	""
"http://twitter.com/267295312/status/716437794621493248"	""	"0"	"Sun Apr 03 01:30:55 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/vmEHnpVUaS"	""	""	"daisyroisin"	"RT @NatGeoPhotos: Archaeologists are closer than ever to knowing what's on the other side of King Tut's tomb: https://t.co/vmEHnpVUaS https…"	"218"	"567"	"Baltimore MD"	""	""
"http://twitter.com/1666671253/status/716437652010995712"	""	"0"	"Sun Apr 03 01:30:21 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/gu4nl8jGGq"	""	""	"belieber97436"	"RT @Luke5SOS: When the tour is still 2 days away but you're ready now https://t.co/gu4nl8jGGq"	"482"	"82"	"neverland"	""	""
"http://twitter.com/39664451/status/716437693924773892"	""	"0"	"Sun Apr 03 01:30:31 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"501Young_"	"@datpmb *starts car up* on my way! Don't waste time packing will shop when we land ☺️ lol #BaecationGoals 🙏🏾😫😂"	"711"	"484"	""	"Central Time (US & Canada)"	"-18000"
"http://twitter.com/2208262663/status/716437731685957633"	""	"0"	"Sun Apr 03 01:30:40 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.…"	""	""	"RocksJessi"	"RT @SSHINeEXO501: #baekhyun #chanyeol #exo #kpop #cuple           #chanbaek #baekyeol is soo cute 🙈❤ oh... (Vine by •Sehunieh •) https://t.…"	"65"	"76"	""	""	""
"http://twitter.com/714145610862080000/status/716437765265743872"	""	"0"	"Sun Apr 03 01:30:48 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/JJqNO8600Z"	""	""	"EdGameTec"	"RT @HelicopterPenis: I learn something new everyday. #education https://t.co/JJqNO8600Z"	"560"	"43"	"Worldwide"	""	""
"http://twitter.com/3245637763/status/716437668792377344"	""	"0"	"Sun Apr 03 01:30:25 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/pehTG70Eq8"	""	""	"ItsRoseGlo"	"RT @DeltonDetlon: Hey Bae😍💦 https://t.co/pehTG70Eq8"	"1617"	"968"	""	""	""
"http://twitter.com/3436013579/status/716437702317441025"	""	"0"	"Sun Apr 03 01:30:33 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/ylPk59T4ha"	""	""	"MasalaMoviez"	"RT @iamsrk: May Allah bless you &amp; your family with health and happiness. Good to see u Emraan. My love to Ayaan. https://t.co/ylPk59T4ha"	"436"	"1911"	"मुंबई, भारत"	""	""
"http://twitter.com/33348328/status/716437777836072962"	""	"0"	"Sun Apr 03 01:30:51 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"Brookeml3"	"Pitch Perfect! #girlsnight"	"225"	"238"	"Michigan"	"Quito"	"-18000"
"http://twitter.com/470305077/status/716437836535181313"	""	"0"	"Sun Apr 03 01:31:05 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/l04eJLMDVP"	""	""	"_ayeejohnson_"	"RT @DopeInkPics: So beautiful 😍 https://t.co/l04eJLMDVP"	"891"	"730"	"with my Other Half ❤️"	"Mountain Time (US & Canada)"	"-21600"
"http://twitter.com/701153941774581760/status/716437744264712192"	""	"0"	"Sun Apr 03 01:30:43 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"wanhedalessia"	"mcds;lkmvoi #Harmonizers #iHeartAwards #BestFanArmy"	"2"	"28"	""	""	""
"http://twitter.com/71728129/status/716437668792389632"	""	"0"	"Sun Apr 03 01:30:25 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"sarah_e_hwang"	""I can't wait to read Ted Dekker books to our kids, &amp; the Chronicles of Narnia, &amp; Pilgrims Progress. Every night will be story night."-Joe😍😍"	"330"	"50"	"Auburn University "	"Central Time (US & Canada)"	"-18000"
"http://twitter.com/1055648762/status/716437748450791424"	""	"0"	"Sun Apr 03 01:30:44 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"haIseycontrol"	"@Luke5SOS i love you"	"1308"	"1843"	"badlands"	"Mid-Atlantic"	"-7200"
"http://twitter.com/2441996595/status/716437861730492416"	""	"0"	"Sun Apr 03 01:31:11 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"JunoCassandra"	"Y'all illegally downloaded that song a million times BUT up here now like "Oh she didn't give permission for it to be on iTunes so""	"1571"	"781"	"Lower East Side, Manhattan"	""	""
"http://twitter.com/3331697740/status/716437811369480193"	""	"0"	"Sun Apr 03 01:30:59 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"Namtrac_01"	"Swing Squad, Dios"	"49"	"133"	""	""	""
"http://twitter.com/2217926714/status/716437656184467456"	""	"0"	"Sun Apr 03 01:30:22 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/gu4nl8jGGq"	""	""	"CDlZZLEHOOD"	"RT @Luke5SOS: When the tour is still 2 days away but you're ready now https://t.co/gu4nl8jGGq"	"1781"	"650"	""	"Central Time (US & Canada)"	"-18000"
"http://twitter.com/715997380588527617/status/716437748475760649"	""	"0"	"Sun Apr 03 01:30:44 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/1TAz2ZTWrA"	""	""	"IbX0NsNwBHV6Bql"	"RT @5HVoteStats: HARMONIZERS ATTACK NOW!  ROMEOPLAY5H   #Harmonizers #iHeartAwards #BestFanArmy https://t.co/1TAz2ZTWrA"	"3"	"7"	""	""	""
"http://twitter.com/772209722/status/716437844940689408"	""	"0"	"Sun Apr 03 01:31:07 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"LIVVVVerr"	"happy birthday @meg4o2 !💜"	"515"	"374"	""	"Hawaii"	"-36000"
"http://twitter.com/1205794243/status/716437832374419457"	""	"0"	"Sun Apr 03 01:31:04 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/01bVDQeKGI"	""	""	"AdamsonBobby"	"Assertive intelligence skills - stunning declaratory skills: KAk https://t.co/01bVDQeKGI"	"180"	"2"	""	"Adelaide"	"34200"
"http://twitter.com/3723428177/status/716437790410596352"	""	"0"	"Sun Apr 03 01:30:54 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"ClaraJames1997"	"RT @CYJVEVO: ok im laying it down. im deadass tired of nonasian stans calling youngjae's english "engrish" or "youngrish" stfu its 2016 eng…"	"22"	"381"	""	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/1644352026/status/716437832361881600"	""	"0"	"Sun Apr 03 01:31:04 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"prlncessi"	"@jeqioing done twinnie"	"2007"	"1946"	"kaumetnis.nerum.sundasq.IOIFTW"	"Jakarta"	"25200"
"http://twitter.com/258946041/status/716437693958266884"	""	"0"	"Sun Apr 03 01:30:31 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"PeteyNumbaNine"	"RT @k_cvrls: A booty pic a day, keep the hoes away"	"736"	"863"	""	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/4351877780/status/716437748467412992"	""	"0"	"Sun Apr 03 01:30:44 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"xOnlyMyselfx"	"RT @JacobWhitesides: Just got me so pumped for the rest of the tour I'm in love with South America ❤️"	"224"	"330"	"Guanajuato, México"	""	""
"http://twitter.com/1025418450/status/716437823956656128"	""	"0"	"Sun Apr 03 01:31:02 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"CarlFrancazio"	"If Syracuse is to win this game they need to get Johnson and Meeks in foul trouble. They will be too much to handle as the game goes on."	"147"	"277"	"Bowling Green, OH"	""	""
"http://twitter.com/1317005929/status/716437798803357696"	""	"0"	"Sun Apr 03 01:30:56 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"bethals_"	"man I miss my dad more then anything rip 😒🙏🏽"	"1835"	"2189"	"Rip Drey Rip Dad. ❤️ "	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/2779766841/status/716437844923953154"	""	"0"	"Sun Apr 03 01:31:07 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/gu4nl8jGGq"	""	""	"5sosqwe"	"RT @Luke5SOS: When the tour is still 2 days away but you're ready now https://t.co/gu4nl8jGGq"	"1128"	"1031"	"colombia "	""	""
"http://twitter.com/1557346148/status/716437664568709120"	""	"0"	"Sun Apr 03 01:30:24 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"YorkAhleah1999"	""The dicktor called me... Doctor.. I meant Doctor.." @Tre_Espinoza"	"350"	"500"	"Casper, WY"	""	""
"http://twitter.com/3254144412/status/716437853341818882"	""	"0"	"Sun Apr 03 01:31:09 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"tashialexx"	"RT @linz_to: I really hate when a person has an image to maintain and only cares about the "popular". Learn who's really there for you."	"102"	"230"	"Neverland"	""	""
"http://twitter.com/2319154168/status/716437681350139904"	""	"0"	"Sun Apr 03 01:30:28 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"_azariaatiana"	"RT @ImCollegeHumor: snapchat update got me scrollin though seven people's stories thinkin Keke went skiing, to the concert &amp; worked a full…"	"605"	"383"	"Urbana, IL"	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/715859628219899904/status/716437765227941888"	""	"0"	"Sun Apr 03 01:30:48 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/YFwM163Iq0"	""	""	"jaroslavbyna34"	"Bald old guy licking petite teen https://t.co/YFwM163Iq0"	"1"	"0"	""	""	""
"http://twitter.com/4837250402/status/716437740095537153"	""	"0"	"Sun Apr 03 01:30:42 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"EmalynDavid"	"RT @HugotDre: Fake smile on the outside, real pain on the inside."	"111"	"525"	"Magalang, Central Luzon"	""	""
"http://twitter.com/321081205/status/716437786220306432"	""	"0"	"Sun Apr 03 01:30:53 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/zdQIBykZys"	""	""	"MsLynn__"	"Not tonight!!!! 😡 https://t.co/zdQIBykZys"	"853"	"484"	""	"Quito"	"-18000"
"http://twitter.com/2884349118/status/716437748479971329"	""	"0"	"Sun Apr 03 01:30:44 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"ixsues"	"RT @weareallthelove: There's no time for VOTE ATTACKS   Keep using GO DIRECTIONERS GO and the tags in all your tweets  #Directioners #BestF…"	"833"	"2064"	""	"Tijuana"	"-25200"
"http://twitter.com/291394747/status/716437857511088133"	""	"0"	"Sun Apr 03 01:31:10 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"JCrosskno"	"HAVING CHUBBY CHEEKS IS THE ULTIMATE STRUGGLE UGH"	"497"	"127"	"MO//AR"	"Mountain Time (US & Canada)"	"-21600"
"http://twitter.com/2590816266/status/716437740091482112"	""	"0"	"Sun Apr 03 01:30:42 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"YumeRose_"	"@THPIsland plz no punish"	"351"	"181"	"In The Wired"	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/500869017/status/716437714904678402"	""	"0"	"Sun Apr 03 01:30:36 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/lXPz7…"	""	""	"UCShelters"	"RT @ToddABurnett: Huge Thank You!!! To @UCShelters for having me out to photograph their 25th anniversary celebration!!! https://t.co/lXPz7…"	"112"	"142"	"Evansville, IN"	"Central Time (US & Canada)"	"-18000"
"http://twitter.com/154171074/status/716437786228875264"	""	"0"	"Sun Apr 03 01:30:53 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/gu4nl8jGGq"	""	""	"calumsfirefly"	"RT @Luke5SOS: When the tour is still 2 days away but you're ready now https://t.co/gu4nl8jGGq"	"15108"	"8819"	"rowyso lisbon • slfl madrid"	"Lisbon"	"3600"
"http://twitter.com/983646224/status/716437639432429573"	""	"0"	"Sun Apr 03 01:30:18 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"_NaeK47"	"i cant be friends with nobody thats still gettin they phone took &amp; gettin on punishment. too damn old for that 😂"	"1886"	"900"	"CLEVELAND "	"Atlantic Time (Canada)"	"-10800"
"http://twitter.com/153906207/status/716437853320962049"	""	"0"	"Sun Apr 03 01:31:09 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/P6KkVMTqqT"	""	""	"i_am_ivyie"	"😂😂😂 Ikr .. Like say you no Dey the business again  https://t.co/P6KkVMTqqT"	"892"	"449"	"ghana"	""	""
"http://twitter.com/2641335304/status/716437844953276416"	""	"0"	"Sun Apr 03 01:31:07 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/VG6bEQbmMd"	""	""	"giveliamoredogs"	"RT @paynefofinho: GO DIRECTIONERS GO #Directioners #BestFanArmy #iHeartAwards https://t.co/VG6bEQbmMd"	"148"	"167"	"Rio de Janeiro, Brasil"	"Santiago"	"-10800"
"http://twitter.com/3601531757/status/716437782009356288"	""	"0"	"Sun Apr 03 01:30:52 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"edwardjgarcia3"	"@marthamaccallum Nova vs OK was Slapfest 2016.. Talk about a royal beating. On to the finals."	"23"	"68"	""	""	""
"http://twitter.com/2981911481/status/716437794600697856"	""	"0"	"Sun Apr 03 01:30:55 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/QWb5caRc62"	""	""	"heygimahone"	"RT @sailorjealous: Trist https://t.co/QWb5caRc62"	"1032"	"1219"	"São Paulo, Brasil"	""	""
"http://twitter.com/2750971815/status/716437685569761281"	""	"0"	"Sun Apr 03 01:30:29 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"Pequenaddzt"	"#FaleUmaVerdade to com fome"	"1261"	"885"	"Rio de Janeiro, Brasil"	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/465127931/status/716437664589869056"	""	"0"	"Sun Apr 03 01:30:24 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/BE…"	""	""	"Bruiser42"	"RT @DanScavino: Stop #3! @realDonaldTrump Presidential Rally #EauClaire, Wisconsin! #WIPrimary #Trump2016 #TrumpTrain🚂💨🇺🇸🇺🇸 https://t.co/BE…"	"153"	"269"	""	""	""
"http://twitter.com/2902300942/status/716437744294227970"	""	"0"	"Sun Apr 03 01:30:43 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/34DzzL0Ux0"	""	""	"semiforlylas"	""promise me this is forever" "i promise" https://t.co/34DzzL0Ux0"	"3323"	"2939"	"camallysquad"	"Pacific Time (US & Canada)"	"-25200"
